index,genres,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
430,canadian experimental,0.2333714285714286,0.6095357142857143,0.3410000000000001,0.1765285714285714,0.3993071428571429,0.1957,0.04864285714285714
431,canadian folk,0.3548333333333333,0.7734944444444445,0.4909444444444444,0.2983333333333333,0.00025820000000000004,0.13521666666666668,0.031127777777777775
432,canadian hardcore,0.4582222222222223,0.003798888888888889,0.408,0.8871111111111111,0.1939784555555556,0.17644444444444446,0.07013333333333333
433,canadian hip hop,0.5297149911904455,0.1990962269026233,0.7197150013079044,0.6132434513539791,0.018754279510170942,0.18854353723537384,0.1871811733409384
434,canadian house,0.155,0.172,0.705,0.40299999999999997,0.00201,0.615,0.0438
435,canadian indie,0.5522676290733294,0.3202271407583057,0.546042962125788,0.6118645233301635,0.08525231194615543,0.1682851299926755,0.057855466963127176
436,canadian indie folk,0.488,0.81,0.4995000000000001,0.331,0.007135000000000002,0.1535,0.03705
437,canadian indigenous,0.4959708333333334,0.3875000000000001,0.5697916666666667,0.40325,0.03110151333333333,0.10524166666666668,0.07586666666666668
438,canadian indigenous hip hop,0.583,0.023,0.6579999999999999,0.573,0.0613,0.0981,0.107
439,canadian latin,0.6805161290322581,0.17888064516129032,0.7480967741935484,0.7186774193548383,0.0040057767741935495,0.14244838709677418,0.07183548387096775
440,canadian metal,0.3918994460291935,0.053113548656882704,0.41095540761019855,0.8436873138185855,0.2448280018359955,0.2263150051584112,0.07529409868199936
441,canadian metalcore,0.21,0.00115,0.313,0.961,0.0,0.12,0.193
442,canadian modern jazz,0.368,0.4505,0.5569999999999999,0.457,0.016236,0.1035,0.0409
443,canadian pop,0.4711052195421567,0.2973643240044148,0.5768296390774629,0.6088361962994158,0.03857055847817562,0.17400271611157053,0.07055159354063376
444,canadian pop punk,0.5280874551971327,0.13347254939068098,0.4768781362007169,0.7908838709677419,0.0016888717634408598,0.1579010035842294,0.06536480286738351
445,canadian post-hardcore,0.4099913043478261,0.06473865353623189,0.4061579710144928,0.8281840579710144,0.0012142940579710144,0.20824086956521745,0.08653579710144928
446,canadian post-rock,0.057941666666666676,0.4792755999999999,0.14708333333333332,0.55875,0.7984999999999999,0.12039166666666665,0.05903333333333333
447,canadian psychedelic,0.4776952380952381,0.3506939066666667,0.4109952380952381,0.5194761904761905,0.17444044704761902,0.16021285714285716,0.04644238095238095
448,canadian punk,0.5801163358147229,0.02878441046544853,0.5135179148808182,0.8406824084517633,0.18228394846056092,0.2283966185427476,0.06774729716520039
449,canadian rock,0.5214586941783769,0.10895613554764076,0.5136496280851686,0.7542707931365298,0.07533024034325637,0.17573630489266645,0.0518747862104542
450,canadian rockabilly,0.85975,0.67775,0.5770000000000001,0.8327499999999999,7.625e-06,0.0996,0.0726
451,canadian singer-songwriter,0.4945707752224371,0.5261421501596852,0.5434702509697009,0.4414976578794621,0.031046175929856836,0.19572621692869155,0.04789253797168567
452,canadian soundtrack,0.1888438784852268,0.5636398918019142,0.2878736163129421,0.3068669413233458,0.6388399861090304,0.13747513940907202,0.0411199417394923
453,cancion melodica,0.5225607537188823,0.5085331687712926,0.5105301088991308,0.4906680260459561,0.024810729141532532,0.22082821440603825,0.05541376175733218
454,candy pop,0.5132856474519635,0.1220553448840238,0.5542255511327341,0.7557937234425934,0.05710880640967452,0.2080729739381133,0.06190996913034221
455,cantautor,0.5384313208191264,0.4289081523537152,0.5497262937877341,0.565584413238935,0.0063489345266245535,0.2430498239848919,0.08474090086068822
456,cante flamenco,0.7440000000000001,0.6455,0.5055000000000001,0.6135,4.11e-06,0.2273,0.0648
457,canterbury scene,0.37495607142857146,0.37382767857142857,0.4569982142857142,0.5536151785714285,0.37310727392857146,0.3177723214285714,0.04599357142857143
458,canto popular uruguayo,0.3875,0.7525,0.599,0.2785000000000001,3.39e-06,0.1095,0.03475
459,cantopop,0.3740693372683563,0.6088665432507299,0.5648701177289887,0.42985828826228784,0.004328540917758967,0.16193658370693564,0.03277164065201943
460,canzone d'autore,0.4815658974358973,0.5824321794871794,0.4776679487179487,0.4458666666666667,0.0032909731025641017,0.1657746153846154,0.06827935897435898
461,canzone genovese,0.5727792792792793,0.9075405405405405,0.495527027027027,0.2557076576576576,0.18498093930180184,0.20206013513513515,0.11020540540540542
462,canzone napoletana,0.3713187753154363,0.8593402189346379,0.3907604667245665,0.2822202114912625,0.13262237776878155,0.20789627119127527,0.06764341537960153
463,cape town indie,0.11800000000000001,0.561,0.342,0.7,0.00121,0.0994,0.0449
464,cape verdean folk,0.607,0.77875,0.61775,0.455,0.00023080000000000005,0.14657499999999998,0.035875
465,capoeira,0.4,0.831,0.701,0.6809999999999999,5.02e-06,0.0663,0.40700000000000003
466,caracas indie,0.787,0.0832,0.649,0.883,0.0,0.125,0.0478
467,carnatic,0.6588774907407408,0.9008016851851852,0.5606764537037038,0.3809858703703704,0.2786894895501852,0.2317323351851852,0.1075641574074074
468,carnatic instrumental,0.70359375,0.8680625,0.45471875,0.3394375,0.616871288125,0.4180937499999999,0.07676875
469,carnatic vocal,0.6539374928774929,0.9037788603988604,0.5466354131054131,0.3969756695156695,0.2251818327629629,0.22608224501424504,0.10328236467236464
470,cartoon,0.6789133304599301,0.3805803358512551,0.6704166355842128,0.5892604687742259,0.026051307916289502,0.2083814700632324,0.16520996535011595
471,cathedral choir,0.08255555555555555,0.9757777777777776,0.14756296296296298,0.05242962962962963,0.1040801925925926,0.12016296296296294,0.05205185185185185
472,caucasian classical,0.22054722222222226,0.9292777777777778,0.3692013888888889,0.2505840277777777,0.3161215277777777,0.10798055555555554,0.05102500000000002
473,caucasian classical piano,0.079,0.9926666666666668,0.2916666666666667,0.008876666666666666,0.9256666666666667,0.0938,0.0464
474,ccm,0.3568722893322573,0.2384745794489921,0.4904260844527648,0.6010724489337697,0.013999018430789252,0.21673163774229984,0.048213773020838464
475,cedm,0.5108999999999999,0.060335,0.6027307692307692,0.8253461538461537,6.9107692307692325e-06,0.10866538461538464,0.07392307692307692
476,cello,0.2946841633545311,0.7177532087837836,0.4143571621621621,0.2895696383147854,0.4601624399642291,0.1565791295707472,0.05237622217806042
477,celtic,0.5401637957836719,0.6593439561572262,0.4830832611544176,0.4221789315682243,0.14572702494046866,0.17524696704501674,0.05677628271808196
478,celtic harp,0.263,0.963,0.32299999999999995,0.0679,0.522,0.327,0.0369
479,celtic metal,0.3938571428571429,0.0147078,0.4485714285714285,0.8941428571428571,0.0012593314285714286,0.2687071428571429,0.07535
480,celtic punk,0.7674671008943839,0.25278158440503035,0.613846710755308,0.7318985623269116,0.07403765102448584,0.2322876139166755,0.1176096186382966
481,celtic rock,0.6248359573954604,0.2946454121119702,0.5210224839637487,0.6472328855390135,0.05839957338936062,0.18232325132467705,0.057673077787146074
482,cha-cha-cha,0.7550612745098038,0.7724616013071897,0.6110857843137255,0.4131188725490196,0.1316054164460784,0.21668962418300647,0.052283864379084964
483,chakra,0.06182857142857143,0.9525714285714288,0.21028571428571435,0.13290000000000002,0.9042857142857141,0.1037,0.03658571428571429
484,chamame,0.36675,0.93075,0.6134999999999999,0.25249999999999995,0.001278515,0.12645,0.065475
485,chamber choir,0.1198661106135244,0.9657273846842812,0.17796617778772952,0.12233094715629199,0.5587758519032691,0.1854481862964622,0.04458068741603224
486,chamber ensemble,0.4435,0.8665,0.3395,0.25995,0.7979999999999998,0.16349999999999998,0.0442
487,chamber folk,0.4020000000000001,0.5827333333333334,0.573111111111111,0.4655555555555555,0.08667099333333332,0.1375333333333333,0.05514444444444444
488,chamber orchestra,0.2380306699594335,0.8962941028680959,0.3107605936505819,0.13304909595806402,0.6574607520568531,0.15270695657261224,0.04737159454916064
489,chamber pop,0.4081279897217355,0.483492422075207,0.5082657478142772,0.4791486423022863,0.13934645105311144,0.14815709546652892,0.04078328341497027
490,chamber psych,0.461807558187436,0.2684912165950644,0.5123574374687168,0.5870353292551778,0.3272450597143997,0.1751353471754927,0.04613149904333031
491,champeta,0.6372352941176471,0.1290603006535948,0.6182418300653595,0.8301503267973858,0.2516682357843137,0.1404013071895425,0.07130294117647057
492,channel islands indie,0.601,0.29200000000000004,0.7115,0.603,0.00530239,0.1395,0.1245
493,channel pop,0.3846267217630853,0.6374361914600551,0.5540351239669422,0.4257227961432507,0.009592851556473832,0.15097134986225896,0.04355967630853995
494,chanson,0.508821650168355,0.5849774629587968,0.5345849417879917,0.4414994319039838,0.04364433456529783,0.18728658243177365,0.061606165886148576
495,chanson paillarde,0.7388000000000002,0.4216266666666667,0.6602666666666669,0.5922,0.03769771733333334,0.17828666666666668,0.050386666666666656
496,chaotic hardcore,0.3165,0.078029625,0.42775,0.7559999999999999,0.003201263333333334,0.20675,0.11878333333333335
497,charanga,0.8485619429590019,0.7510918003565061,0.6623622994652407,0.5541263368983956,0.011649520893493763,0.1071398172905526,0.08410492424242423
498,charango,0.68,0.5100000000000001,0.6533333333333334,0.7076666666666666,3.364e-05,0.12906666666666666,0.10586666666666666
499,charlotte nc indie,0.38175,0.18123975,0.6200000000000001,0.6912500000000001,9.25e-05,0.199925,0.2274
500,charlottesville indie,0.3756,0.15944000000000005,0.545,0.6292,7.0599999999999985e-06,0.15306000000000006,0.054860000000000006
501,chattanooga indie,0.7490000000000001,0.8390000000000001,0.652,0.303,0.0,0.0949,0.0299
502,chicago blues,0.6505088088250163,0.6056285126407652,0.5618807278128632,0.4608468739806116,0.11699132847505195,0.1764351226156457,0.06511521913005218
503,chicago drill,0.5066729341614906,0.18800703565217394,0.6929408302277433,0.6571659026915113,0.11190360119217392,0.1948990451345756,0.1750749896480331
504,chicago hardcore,0.5060703703703703,0.019459706851851846,0.3476185185185185,0.8930388888888888,0.06164416800000001,0.2218737037037037,0.06648703703703703
505,chicago house,0.6170557883597882,0.0504791435978836,0.7321803703703702,0.7214416931216932,0.2786265108201059,0.15698701058201056,0.06687098412698411
506,chicago indie,0.512121923076923,0.16634213534439415,0.530774761186526,0.6785253544494723,0.12625290303544495,0.19826827048768225,0.07687212669683259
507,chicago pop punk,0.34950000000000003,0.2863875,0.399,0.64825,0.07,0.1362,0.0386
508,chicago punk,0.5992149572649573,0.03943638381562881,0.4115822954822955,0.8626344322344323,0.0670928424047619,0.1978866056166056,0.07982841880341883
509,chicago rap,0.5422193482277743,0.1851196234779844,0.7036305699145969,0.6380971317854384,0.028512818014771606,0.19331577865260532,0.2153673663128403
510,chicago soul,0.6973964170184914,0.4969784053239713,0.5627453439660185,0.502869411057348,0.010864965776569114,0.21793729714093069,0.04641530357924899
511,chicano punk,0.5765185185185184,0.0788122148148148,0.4294444444444445,0.8630740740740741,0.24679528111111115,0.2766629629629629,0.08151851851851853
512,chicano rap,0.5953730271903084,0.1888312404669492,0.7686541446981109,0.6117743667327836,0.009275066604744236,0.16482538373660371,0.17646362479014738
513,chicha,0.783377970320278,0.4880899168779938,0.6735637268714192,0.6026615243730629,0.0421172068540434,0.1569790985723678,0.04980326030806799
514,chihuahua indie,0.5843333333333334,0.6566666666666666,0.6826666666666666,0.5429999999999999,0.0020800666666666674,0.2986666666666667,0.061166666666666675
515,children's choir,0.34167954545454543,0.6656227272727273,0.400525,0.4300045454545455,0.14317395670454547,0.1849045454545455,0.1609636363636364
516,children's folk,0.6507928571428572,0.6454545634920634,0.6792297619047619,0.33083482142857146,0.0038737791091269843,0.2305159722222222,0.1358756150793651
517,children's music,0.6785592545882175,0.5261061543440505,0.6941206911701532,0.471534017115257,0.027343206254743048,0.18945160517920026,0.13502069025651392
518,children's story,0.5728333333333334,0.5251666666666667,0.6516666666666666,0.38033333333333336,1.7833333333333333e-07,0.10688333333333333,0.4409333333333333
519,chilean hardcore,0.6569999999999998,0.07509500000000001,0.6482,0.7432,0.0032619700000000003,0.12273,0.06408
520,chilean indie,0.6046777777777778,0.5050855555555556,0.5809000000000001,0.5589999999999999,0.06968363933333334,0.12942,0.05932111111111112
521,chilean rock,0.6004846491228069,0.2510209561403509,0.5148778947368421,0.6257958771929825,0.04361912842105263,0.13413633333333336,0.048753175438596495
522,chilena,0.8586453296703297,0.2900441483516483,0.6855239010989012,0.5703005494505495,0.0016363779175824179,0.1261710164835165,0.062089230769230765
523,chill beats,0.25299999999999995,0.061457333333333336,0.6053333333333334,0.5810000000000001,0.9146666666666666,0.231,0.0447
524,chill guitar,0.2641545893719807,0.9837536231884058,0.4255024154589373,0.08439710144927537,0.931096618357488,0.10432125603864734,0.04698115942028985
525,chill lounge,0.5351666666666666,0.6288,0.6153333333333334,0.6133333333333334,0.2845238733333333,0.2463333333333333,0.08220000000000001
526,chill out,0.15163333333333331,0.17130066666666668,0.5938333333333333,0.6193333333333334,0.848,0.2670000000000001,0.0417
527,chill pop,0.8222499999999999,0.624818125,0.7429375,0.4385625,0.25575830000000005,0.13402499999999998,0.11451875
528,chill r&b,0.5183082922824302,0.4214791174055828,0.6646171592775041,0.519022988505747,0.0005784032389162561,0.19432491789819376,0.10275662561576357
529,chillhop,0.5155725270623368,0.5076783757621004,0.7180191675998507,0.3981687569988801,0.4459118624810253,0.19340614968271755,0.1508666305835511
530,chillstep,0.18004898434898434,0.1021194638694639,0.4946020646020646,0.7208586413586414,0.09351814236430236,0.12582514152514152,0.07970354645354644
531,chillwave,0.4484049095533221,0.2424338540334265,0.5777302792347396,0.6404842498940253,0.3065280232789539,0.19508540469072447,0.06335037538654925
532,chinese audiophile,0.4187142857142857,0.7891428571428571,0.5287857142857143,0.2611571428571429,0.0008806628571428573,0.14985000000000004,0.037335714285714285
533,chinese classical,0.19699999999999998,0.9179999999999999,0.389,0.447,0.904,0.0878,0.0439
534,chinese classical performance,0.22258611111111112,0.9785,0.3149027777777777,0.08611999999999999,0.8879444444444444,0.08812500000000001,0.04191388888888889
535,chinese classical piano,0.10847222222222223,0.9805,0.3080555555555555,0.042614999999999986,0.9518888888888888,0.07390000000000001,0.04407777777777778
536,chinese electropop,0.19899999999999998,0.00257,0.66,0.787,0.0,0.32299999999999995,0.032
537,chinese hip hop,0.168,0.359,0.409,0.6779999999999999,4.76e-06,0.16699999999999998,0.0878
538,chinese idol pop,0.4370000000000001,0.142,0.7509999999999999,0.7190000000000001,0.0,0.14800000000000002,0.0373
539,chinese indie,0.4100435897435897,0.5305737435897436,0.5538564102564103,0.4651884615384615,3.6932410256410256e-05,0.1441148717948718,0.03284974358974359
540,chinese indie rock,0.35200000000000004,0.381,0.353,0.6859999999999999,0.0,0.0568,0.0395
541,chinese instrumental,0.2055555555555556,0.8886666666666668,0.3948888888888888,0.15325777777777774,0.3934444444444445,0.10047777777777778,0.03818888888888888
542,chinese jazz,0.61,0.8,0.67,0.306,1.18e-06,0.0829,0.0366
543,chinese r&b,0.3423333333333333,0.4561666666666666,0.5876666666666667,0.4550833333333333,2.0466666666666664e-06,0.13005833333333333,0.030633333333333325
544,chinese soundtrack,0.19699999999999998,0.9179999999999999,0.389,0.447,0.904,0.0878,0.0439
545,chinese traditional,0.3075,0.899,0.2015,0.2135,0.6175,0.24395,0.038000000000000006
546,chiptune,0.29873529411764715,0.5825922352941175,0.3151529411764707,0.40505294117647056,0.6943117647058822,0.19266470588235293,0.04577058823529413
547,chopped and screwed,0.5689791146761735,0.10416480169340464,0.7382589200831848,0.6071625222816399,0.011117933691325016,0.2900954916815211,0.25963267231134884
548,choral,0.18071073126405088,0.8944595608845414,0.27510210590189965,0.15781365427257776,0.3664262152560461,0.16284672404838862,0.056797139953387414
549,choro,0.7046121929824561,0.7072166008771931,0.5574616885964913,0.4766532273391813,0.2983666291542397,0.17045377521929833,0.06722312426900585
550,christchurch indie,0.3921666666666666,0.16013333333333332,0.4226666666666667,0.6336666666666667,0.2461666666666667,0.20183333333333334,0.03996666666666667
551,christelijk,0.281,0.9259999999999999,0.43,0.423,3.71e-05,0.135,0.027999999999999997
552,christian a cappella,0.3665000000000001,0.4721666666666666,0.4551666666666666,0.40891666666666665,4.575166666666667e-05,0.12564999999999998,0.034525
553,christian alternative rock,0.4165243422906361,0.2176568773541084,0.4908987360468556,0.6458246745777129,0.0021870231898756735,0.1887096700240876,0.05019377416373489
554,christian dance,0.517,0.00535,0.6859999999999999,0.915,4.7e-06,0.0672,0.0972
555,christian hard rock,0.4305555555555556,0.027648500000000003,0.4602777777777778,0.9016111111111108,2.1177777777777787e-06,0.18337777777777772,0.057466666666666666
556,christian hardcore,0.605,0.015755166666666667,0.6456666666666666,0.8028333333333333,0.0007166666666666666,0.2096,0.055633333333333326
557,christian hip hop,0.6045612037037037,0.1263142824074074,0.7011714814814815,0.7841875925925925,0.03373372181296296,0.2100725185185185,0.1484332314814815
558,christian indie,0.3999296324183754,0.2696138252890325,0.5086096313153408,0.5662025999368091,0.006055382073962213,0.15921919067169202,0.034197387822310465
559,christian metal,0.4301152949614489,0.14313043570073514,0.4731506006813699,0.7837153666845975,0.0238050717357002,0.21479475076205848,0.07459856912318451
560,christian metalcore,0.33296515151515144,0.047498383175757566,0.4262484848484848,0.8281430303030304,0.054398194666666684,0.27270212121212123,0.10709181818181816
561,christian music,0.3582355778736448,0.2820607838206552,0.4821475558199174,0.573389210891853,0.010943490137689506,0.2043248746905895,0.050007066419969305
562,christian pop,0.419899156162465,0.17548616346825388,0.5410537030453207,0.6688249429900165,0.01410199751134364,0.1775483323816706,0.04711393426344899
563,christian power metal,0.4429230769230769,0.03699806923076924,0.4136153846153846,0.7623846153846153,0.026276869230769242,0.14374615384615386,0.050092307692307686
564,christian punk,0.5968174571805007,0.09427107299077732,0.5609703557312253,0.8034656126482215,0.003917065707509881,0.1871169960474308,0.06778856389986826
565,christian relaxative,0.23009273338761346,0.7525443866880884,0.3444926541649355,0.2331601054137265,0.398213240405618,0.17932322791437155,0.03884512455101659
566,christian rock,0.4866877796491809,0.04918889562184649,0.5001511113789162,0.8255916840804554,0.00646614995180419,0.18211063268835206,0.0663916085703246
567,christian trap,0.5668729166666665,0.17689187499999998,0.7381833333333334,0.7468520833333333,0.07571646458333334,0.16261062499999998,0.19097104166666667
568,christian uplift,0.21800232843137252,0.4235450000000001,0.5029754901960785,0.4042992647058823,0.008492892671568627,0.14105453431372547,0.03196985294117647
569,christmas instrumental,0.41591280028133576,0.8971962604138805,0.5589605855465408,0.1669441281852523,0.7732887654256853,0.12758826506731255,0.04547647513464161
570,christmas product,0.517,0.841,0.363,0.268,0.0,0.129,0.0542
571,chunchaca,0.8710833333333333,0.27772416666666666,0.7129333333333332,0.642225,0.021511145,0.269325,0.09493583333333334
572,chutney,0.8239402393918767,0.40860401066485136,0.6676957703653279,0.6376492239618791,0.1288738736421035,0.1627407557295212,0.08870426752893126
573,cincinnati rap,0.42808333333333337,0.21443333333333334,0.6983333333333333,0.7291666666666667,0.0,0.21575000000000005,0.1930166666666667
574,cinematic post-rock,0.4805583333333334,0.15961344444444445,0.5628333333333334,0.7415222222222223,0.2745297777777778,0.22129722222222226,0.06489444444444444
575,circuit,0.556,0.00903,0.745,0.972,0.465,0.297,0.0774
576,circus,0.38299999999999995,0.191,0.5670000000000001,0.585,3.1e-05,0.24100000000000002,0.025
577,classic afrobeat,0.7080000000000001,0.2944814285714286,0.6467142857142857,0.7592857142857143,0.022314599999999997,0.1659,0.08365714285714286
578,classic arab pop,0.5051908789014977,0.7575060497530299,0.4567958096700637,0.3568183344342287,0.12138650317791215,0.285197001243161,0.050544553018487856
579,classic australian country,0.6109999999999999,0.636,0.5750000000000001,0.3383333333333334,1.5266666666666667e-05,0.19866666666666666,0.0403
580,classic belgian pop,0.7265,0.33399999999999996,0.4926666666666667,0.6583333333333333,8.858166666666668e-05,0.12691666666666668,0.06765
581,classic bhangra,0.8693333333333334,0.2058888888888889,0.7668888888888891,0.8907777777777778,0.17960892222222224,0.20333333333333334,0.10712222222222224
582,classic bollywood,0.6560680210433727,0.7830948174822849,0.5262555043804376,0.4062255069114858,0.2308389703177822,0.22961500211378405,0.0936221451200977
583,classic canadian rock,0.6613485726048555,0.1495174063626784,0.58004305373566,0.6605452053694764,0.04611205203703938,0.1747421147808137,0.04507495123063998
584,classic cantopop,0.3780737581132319,0.5783415142864088,0.5390129149102835,0.3949436654265601,0.0066119586002545356,0.1913613911771807,0.03314925921439078
585,classic colombian pop,0.7605875122189638,0.6099190656850481,0.6627849840042656,0.4404420387042087,0.0662674503167258,0.16948978855211258,0.060412039609950174
586,classic country pop,0.6548390919774716,0.5375133762102768,0.5942581828872769,0.4456088653455798,0.009587550695176987,0.17115301614914474,0.04129408475065988
587,classic czech pop,0.425,0.8959999999999999,0.3213333333333333,0.3176666666666667,0.00083402,0.1002,0.03583333333333333
588,classic danish pop,0.6134771929824561,0.5491327719298245,0.6146771929824562,0.44277964912280704,0.1991377941754386,0.15178105263157896,0.10973368421052633
589,classic dubstep,0.2442994047619048,0.11600226190476193,0.5029702380952381,0.6766160714285715,0.1830896755952381,0.13493154761904766,0.06761547619047617
590,classic eurovision,0.305,0.956,0.387,0.25,8.88e-06,0.18100000000000002,0.0361
591,classic finnish pop,0.9209999999999999,0.6729999999999999,0.775,0.48700000000000004,0.0,0.203,0.122
592,classic french pop,0.851,0.145,0.7170000000000001,0.804,0.0,0.3,0.0689
593,classic garage rock,0.6772511448373258,0.2763577444824212,0.5171467553442313,0.6288254040029841,0.05480443403166027,0.19463769617706173,0.04912406383337887
594,classic girl group,0.6366064998496105,0.5676368056983718,0.5735983979381717,0.5356850487966376,0.08000705285301622,0.2082038729046186,0.06705634955204907
595,classic greek pop,0.6112090517241379,0.7669130747126437,0.5455294540229885,0.3946436781609196,0.2518779572844828,0.15542205459770114,0.04277959770114943
596,classic hardstyle,0.29395,0.08944780000000001,0.56495,0.84905,0.242953695,0.18602666666666667,0.06226
597,classic icelandic pop,0.0393,0.532,0.56,0.305,0.00775,0.665,0.0278
598,classic indo pop,0.17,0.0409,0.37,0.514,0.00115,0.28300000000000003,0.0302
599,classic iskelma,0.9754000000000002,0.7090000000000001,0.8126000000000001,0.5046,0.1456,0.3038,0.0712
600,classic israeli pop,0.49759450113378706,0.5200545351473924,0.5214793650793651,0.4925121315192743,0.02634484509750567,0.13394515873015875,0.05621460317460317
601,classic italian folk pop,0.4455915975364505,0.9178693438914028,0.4124185206133735,0.2051800653594771,0.17510241689982406,0.24804809891905485,0.041940598290598284
602,classic italian pop,0.5142768033060648,0.6118954317175492,0.5020506511316775,0.41083510449035454,0.05069766838806264,0.19230977124207185,0.05563902307608168
603,classic j-rock,0.6236276785714286,0.16677134892857146,0.5722406250000001,0.7164861607142857,0.5229950514732142,0.17453392857142858,0.06898401785714285
604,classic japanese jazz,0.5533531385281385,0.5639163636363635,0.5810735930735931,0.4136558441558442,0.4944591017316018,0.10118794372294374,0.0408797619047619
605,classic korean pop,0.2270000000000001,0.42555238095238096,0.4900476190476191,0.2767142857142857,0.009618879047619048,0.10303333333333332,0.029742857142857144
606,classic latvian pop,0.2449333333333333,0.7256666666666667,0.2766666666666667,0.39866666666666667,5.031e-05,0.09313333333333333,0.0315
607,classic mandopop,0.36663887322934496,0.5573232458260299,0.5410279549079005,0.4284496524615399,0.0019115397026023644,0.22147796238311668,0.035289181212683936
608,classic norwegian pop,0.722,0.37015,0.5045,0.6305,0.00013228000000000005,0.1167,0.0568
609,classic opm,0.3956559086639342,0.5558539792563314,0.4944906251524911,0.3941109101888449,0.003998159444949494,0.1987396306665691,0.036900793801542
610,classic pakistani pop,0.6448534645056043,0.7818773814084652,0.5344368118120499,0.4024799088949013,0.17384690371432907,0.21192984620710328,0.07743239059055393
611,classic persian pop,0.5437282608695653,0.7216739130434783,0.4812652173913044,0.43920869565217385,0.02593033086956522,0.20110652173913046,0.07636086956521741
612,classic peruvian pop,0.7961874999999999,0.6624107142857143,0.6254508928571428,0.601017857142857,0.0011742211607142859,0.2150553571428572,0.07479553571428571
613,classic polish pop,0.6869999999999999,0.5916666666666667,0.6066666666666666,0.4596666666666666,0.0019866666666666665,0.1073,0.041
614,classic praise,0.30316493055555555,0.5878101388888889,0.3662024305555557,0.30593993055555546,0.001295971375,0.2160784027777778,0.035166423611111115
615,classic psychedelic rock,0.297375,0.25498125,0.33387500000000003,0.533875,0.075028775,0.121375,0.041925
616,classic punjabi pop,0.735,0.5857666666666667,0.6649999999999999,0.5286666666666667,0.017877,0.2733333333333333,0.06949999999999999
617,classic rock,0.5884981442324899,0.2668147467190445,0.5254330038344099,0.6063154783872091,0.07212945974706719,0.2192113603528552,0.060576345611870426
618,classic russian pop,0.6991382575757575,0.7841761363636364,0.5780662878787879,0.2853772727272728,0.0007535181818181817,0.17210795454545458,0.10046401515151517
619,classic russian rock,0.4654444444444445,0.1573681944444444,0.5477152777777777,0.6655486111111112,0.09543421694444444,0.2876826388888889,0.03373888888888889
620,classic schlager,0.5584600000000001,0.5689050000000001,0.569555,0.4191909999999999,0.0013556201000000001,0.2227925,0.057330499999999986
621,classic soul,0.6655840822187936,0.4189708025104275,0.5807479182970351,0.5171568600378538,0.05690431936052246,0.189614015759032,0.051991367722067264
622,classic soundtrack,0.2783975044805285,0.7801593177987072,0.31770566677057915,0.2820010975160525,0.5722191220437071,0.19247291673170305,0.05243578379812828
623,classic swedish pop,0.6498627450980394,0.43214745098039214,0.5993294117647061,0.590726862745098,0.07693038725490195,0.1608247058823529,0.05399294117647059
624,classic thai pop,0.63,0.369,0.5660000000000001,0.746,0.0,0.0959,0.0332
625,classic tunisian pop,0.6920000000000001,0.17600000000000002,0.807,0.639,0.0001,0.059000000000000004,0.0416
626,classic turkish pop,0.5717222222222222,0.7281666666666667,0.4487222222222223,0.4991666666666668,0.0497403,0.3583888888888889,0.05049444444444445
627,classic uk pop,0.6244348538003248,0.3754638479796903,0.5572614961586172,0.5539411014307424,0.032983798446241656,0.18778726154324216,0.055652344553779015
628,classic venezuelan pop,0.7893053130343046,0.5824468429796161,0.6019012605042016,0.5917402779293536,0.03367196099573163,0.1348992230225424,0.055747635720955035
629,classical,0.2356251890056112,0.9230848689192328,0.3144252479947693,0.16407920086991465,0.5760118839862208,0.17213653086501385,0.05345407460114258
630,classical accordion,0.35700000000000004,0.223,0.348,0.39299999999999996,0.0,0.151,0.03
631,classical baritone,0.2228467376389044,0.9460556694291374,0.3114176496124345,0.1942469837255536,0.14549543719895522,0.1951736215657104,0.05808221947228399
632,classical bass,0.19591216001863931,0.9651962005884008,0.2985652085496288,0.20347791115365568,0.18293007047143967,0.258396609718396,0.06760318173184718
633,classical cello,0.2173836931186523,0.9730973512263159,0.2573467643785436,0.09089248547552724,0.8245381930387635,0.14228455796501624,0.04980493503298728
634,classical clarinet,0.24934738562091505,0.9207366386554622,0.2907875443510737,0.13565307189542486,0.697769366782446,0.15497614379084965,0.05025059757236229
635,classical contralto,0.20584734299516905,0.9746178743961352,0.2957125603864735,0.16238739130434782,0.2956638812077294,0.1868214009661836,0.07447888888888891
636,classical countertenor,0.12024999999999995,0.9293333333333336,0.1975,0.07941666666666665,0.2840586666666666,0.13696666666666665,0.045783333333333336
637,classical era,0.343930803383632,0.9610112948021712,0.3747952363088521,0.14866258593189094,0.548126960499848,0.15095511898232128,0.05093731845016503
638,classical flute,0.319643076923077,0.9127974358974359,0.3465976923076924,0.14782589743589744,0.6153076538461539,0.13601653846153844,0.046562820512820506
639,classical guitar,0.32429018594476344,0.9803550279307784,0.4106759818742919,0.06273298894488066,0.9064449141982108,0.10155985499433573,0.07384342841517247
640,classical harp,0.17435833333333334,0.9777916666666668,0.32479166666666665,0.06352166666666666,0.746375,0.09954583333333332,0.04516666666666667
641,classical horn,0.16741868131868134,0.9787032967032968,0.20394065934065936,0.043266813186813184,0.7683670329670329,0.1395010989010989,0.04224615384615385
642,classical mandolin,0.5119125,0.8064749999999999,0.473825,0.3863875,0.35725500000000004,0.1648375,0.07409
